,domain,domain_len,domain_name_entropy,digit_number,digit_number_ratio,digit_group,word_group,longest_substring_ratio
254,yifysubtitles.com,17,61.48686830125579,0,0.0,0,4,0.5294117647058824
255,codepen.io,10,29.21928094887362,0,0.0,0,3,0.4
256,blog.me,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
257,yourporn.sexy,13,42.105716335834195,0,0.0,0,3,0.3076923076923077
258,csdn.net,8,22.0,0,0.0,0,3,0.375
259,kizlarsoruyor.com,17,59.97709329692886,0,0.0,0,1,0.9411764705882353
260,sephora.com,11,36.05374780501027,0,0.0,0,2,0.6363636363636364
261,filmfanatic.com,15,48.60335893412778,0,0.0,0,3,0.4666666666666667
262,littlethings.com,16,55.24511249783653,0,0.0,0,3,0.375
263,sueddeutsche.de,15,41.848471431964306,0,0.0,0,2,0.8
264,bodybuilding.com,16,56.0,0,0.0,0,2,0.75
265,imooc.com,9,19.774437510817343,0,0.0,0,3,0.3333333333333333
266,mobileofferplace.site,21,76.23866587835397,0,0.0,0,4,0.2857142857142857
267,meetup.com,10,29.21928094887362,0,0.0,0,2,0.6
268,bilibili.com,12,31.01955000865388,0,0.0,0,3,0.5
269,investing.com,13,44.10571633583419,0,0.0,0,2,0.6923076923076923
270,lequipe.fr,10,31.21928094887362,0,0.0,0,3,0.6
271,xiaomi.com,10,27.21928094887362,0,0.0,0,2,0.5
272,foursquare.com,14,47.30296890880647,0,0.0,0,2,0.7142857142857143
273,alarabiya.net,13,40.105716335834195,0,0.0,0,3,0.5384615384615384
274,thoughtco.com,13,37.350828833670725,0,0.0,0,2,0.5384615384615384
275,skype.com,9,28.529325012980813,0,0.0,0,2,0.5555555555555556
276,etsy.com,8,24.0,0,0.0,0,2,0.5
277,bzw315.com,10,33.219280948873624,3,0.3,1,2,0.3
278,xdf.cn,6,15.509775004326936,0,0.0,0,2,0.5
279,os.tc,5,11.60964047443681,0,0.0,0,2,0.6
280,qiaobutang.com,14,49.30296890880647,0,0.0,0,4,0.2857142857142857
281,caffeinamagazine.it,19,61.955735253264656,0,0.0,0,5,0.42105263157894735
282,abs-cbn.com,11,34.05374780501027,0,0.0,0,3,0.2727272727272727
283,20minutos.es,12,41.01955000865388,2,0.16666666666666666,1,2,0.5833333333333334
284,kissasian.com,13,39.350828833670725,0,0.0,0,3,0.38461538461538464
285,citi.com,8,20.0,0,0.0,0,2,0.5
286,bab.la,6,11.509775004326938,0,0.0,0,2,0.5
287,primevideo.com,14,45.30296890880647,0,0.0,0,3,0.35714285714285715
288,artstation.com,14,44.548081406643,0,0.0,0,3,0.5
289,cima4u.tv,9,28.529325012980813,1,0.1111111111111111,1,2,0.4444444444444444
290,cnblogs.com,11,34.05374780501027,0,0.0,0,2,0.7272727272727273
291,dict.cc,7,14.896596952239765,0,0.0,0,2,0.5714285714285714
292,google.com.sg,13,36.595941331507255,0,0.0,0,2,0.6923076923076923
293,ekantipur.com,13,48.10571633583419,0,0.0,0,3,0.6153846153846154
294,ebay.in,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
295,vporn.com,9,26.529325012980813,0,0.0,0,3,0.4444444444444444
296,minuto30.com,12,39.01955000865387,2,0.16666666666666666,1,2,0.5
297,quizzstar.com,13,46.10571633583419,0,0.0,0,2,0.5384615384615384
298,gmw.cn,6,15.509775004326936,0,0.0,0,2,0.5
299,secureserver.net,16,45.63547202339972,0,0.0,0,3,0.375
300,huya.com,8,24.0,0,0.0,0,2,0.625
301,rei.com,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
302,furaffinity.net,15,47.848471431964306,0,0.0,0,3,0.5333333333333333
303,elfagr.org,10,29.21928094887362,0,0.0,0,3,0.3
304,anjuke.com,10,33.219280948873624,0,0.0,0,3,0.4
305,google.at,9,24.529325012980813,0,0.0,0,2,0.6666666666666666
306,smartadtags.com,15,47.8484714319643,0,0.0,0,4,0.3333333333333333
307,bt.com,6,15.509775004326936,0,0.0,0,2,0.5
308,coursera.org,12,36.26466250649041,0,0.0,0,3,0.5
309,china.org.cn,12,37.01955000865387,0,0.0,0,3,0.4166666666666667
310,vetogate.com,12,37.01955000865388,0,0.0,0,3,0.3333333333333333
311,eskimi.com,10,29.21928094887362,0,0.0,0,2,0.5
312,daikynguyenvn.com,17,62.73198079909233,0,0.0,0,5,0.35294117647058826
313,beeg.com,8,22.0,0,0.0,0,3,0.375
314,iop.org,7,17.651484454403235,0,0.0,0,2,0.42857142857142855
315,webofknowledge.com,18,63.54887502163471,0,0.0,0,4,0.5
316,akoam.com,9,22.529325012980813,0,0.0,0,3,0.3333333333333333
317,digitalocean.com,16,56.0,0,0.0,0,3,0.4375
318,ozee.com,8,20.0,0,0.0,0,3,0.375
319,tsite.jp,8,22.0,0,0.0,0,3,0.5
320,bhaskar.com,11,36.05374780501027,0,0.0,0,2,0.6363636363636364
321,google.ae,9,22.529325012980813,0,0.0,0,2,0.6666666666666666
322,vivo.com.cn,11,30.053747805010268,0,0.0,0,3,0.36363636363636365
323,dianping.com,12,39.01955000865388,0,0.0,0,3,0.3333333333333333
324,stubhub.com,11,34.05374780501027,0,0.0,0,2,0.6363636363636364
325,efrable.info,12,39.01955000865388,0,0.0,0,3,0.3333333333333333
326,163.com,7,19.651484454403235,3,0.42857142857142855,1,1,0.42857142857142855
327,ranker.com,10,31.21928094887362,0,0.0,0,2,0.6
328,mawdoo3.com,11,31.2988603028468,1,0.09090909090909091,1,3,0.2727272727272727
329,gemius.pl,9,28.529325012980813,0,0.0,0,4,0.3333333333333333
330,visualstudio.com,16,56.0,0,0.0,0,3,0.375
331,spanishdict.com,15,52.603358934127776,0,0.0,0,3,0.4666666666666667
332,monster.com,11,34.05374780501027,0,0.0,0,1,0.9090909090909091
333,force.com,9,24.529325012980813,0,0.0,0,2,0.5555555555555556
334,gmx.net,7,19.651484454403235,0,0.0,0,2,0.42857142857142855
335,jjwxc.net,9,26.529325012980813,0,0.0,0,3,0.4444444444444444
336,teamviewer.com,14,46.548081406643,0,0.0,0,3,0.42857142857142855
337,chinadaily.com.cn,17,56.73198079909231,0,0.0,0,3,0.5882352941176471
338,idealo.de,9,24.529325012980813,0,0.0,0,2,0.5555555555555556
339,ikea.com,8,24.0,0,0.0,0,1,0.875
340,dropbox.com,11,33.2988603028468,0,0.0,0,2,0.6363636363636364
341,ele.me,6,10.754887502163468,0,0.0,0,2,0.6666666666666666
342,wanfangdata.com.cn,18,58.30376252379817,0,0.0,0,4,0.3888888888888889
343,breitbart.com,13,42.105716335834195,0,0.0,0,2,0.6923076923076923
344,techradar.com,13,42.105716335834195,0,0.0,0,3,0.38461538461538464
345,lenovo.com.cn,13,37.350828833670725,0,0.0,0,3,0.46153846153846156
346,kknews.cc,9,24.529325012980813,0,0.0,0,3,0.4444444444444444
347,canva.com,9,24.529325012980813,0,0.0,0,2,0.5555555555555556
348,google.com.ar,13,39.350828833670725,0,0.0,0,2,0.46153846153846156
349,douban.com,10,31.21928094887362,0,0.0,0,3,0.4
350,zhihu.com,9,26.529325012980813,0,0.0,0,3,0.3333333333333333
351,kompas.com,10,29.21928094887362,0,0.0,0,2,0.6
352,hdfcbank.com,12,41.01955000865388,0,0.0,0,2,0.5833333333333334
353,ibaotu.com,10,31.21928094887362,0,0.0,0,3,0.3
354,youth.cn,8,24.0,0,0.0,0,2,0.625
355,washingtonpost.com,18,64.30376252379817,0,0.0,0,2,0.5555555555555556
356,jobrapido.com,13,43.350828833670725,0,0.0,0,3,0.46153846153846156
357,shanbay.com,11,36.05374780501027,0,0.0,0,2,0.5454545454545454
358,plarium.com,11,36.05374780501027,0,0.0,0,3,0.45454545454545453
359,buffer.com,10,31.21928094887362,0,0.0,0,2,0.6
360,playstation.com,15,52.60335893412777,0,0.0,0,1,0.9333333333333333
361,leo.org,7,17.651484454403235,0,0.0,0,2,0.42857142857142855
362,rajasthan.gov.in,16,55.24511249783653,0,0.0,0,3,0.5625
363,vnexpress.net,13,39.350828833670725,0,0.0,0,2,0.6923076923076923
364,miui.com,8,20.0,0,0.0,0,2,0.5
365,hp.com,6,15.509775004326936,0,0.0,0,1,0.8333333333333334
366,teepr.com,9,26.529325012980813,0,0.0,0,3,0.3333333333333333
367,52pk.com,8,24.0,2,0.25,1,2,0.375
368,51sole.com,10,31.21928094887362,2,0.2,1,2,0.4
369,.sp.gov.br,10,28.46439344671015,0,0.0,0,3,0.3
370,chaoxing.com,12,39.01955000865388,0,0.0,0,3,0.3333333333333333
371,linkshrink.net,14,44.548081406643,0,0.0,0,3,0.42857142857142855
372,jb51.net,8,24.0,2,0.25,1,2,0.375
373,privatbank.ua,13,43.350828833670725,0,0.0,0,3,0.46153846153846156
374,pscp.tv,7,17.651484454403235,0,0.0,0,2,0.5714285714285714
375,lazada.co.th,12,36.26466250649041,0,0.0,0,3,0.3333333333333333
376,buzzfeed.com,12,39.01955000865388,0,0.0,0,3,0.3333333333333333
377,wp.pl,5,9.60964047443681,0,0.0,0,2,0.6
378,google.dk,9,24.529325012980813,0,0.0,0,2,0.6666666666666666
379,newegg.com,10,29.21928094887362,0,0.0,0,2,0.6
380,soso.com,8,17.24511249783653,0,0.0,0,2,0.625
381,kooora.com,10,25.21928094887362,0,0.0,0,2,0.6
382,guancha.cn,10,27.21928094887362,0,0.0,0,3,0.4
383,yjc.ir,6,15.509775004326936,0,0.0,0,2,0.5
384,sportzwiki.com,14,49.30296890880647,0,0.0,0,3,0.35714285714285715
385,gsmarena.com,12,39.01955000865388,0,0.0,0,3,0.4166666666666667
386,linuxidc.com,12,39.01955000865387,0,0.0,0,3,0.4166666666666667
387,indexmovie.me,13,39.350828833670725,0,0.0,0,3,0.38461538461538464
388,tubepornclassic.com,19,71.95573525326466,0,0.0,0,4,0.3684210526315789
389,google.hr,9,24.529325012980813,0,0.0,0,2,0.6666666666666666
390,gamestop.com,12,39.01955000865387,0,0.0,0,2,0.6666666666666666
391,udacity.com,11,36.05374780501027,0,0.0,0,3,0.36363636363636365
392,everydayhealth.com.tw,21,77.4837783761905,0,0.0,0,4,0.38095238095238093
393,instagram.com,13,44.10571633583419,0,0.0,0,3,0.38461538461538464
394,indianrail.gov.in,17,52.73198079909231,0,0.0,0,4,0.35294117647058826
395,rt.com,6,15.509775004326936,0,0.0,0,2,0.5
396,mama.cn,7,15.651484454403231,0,0.0,0,2,0.5714285714285714
397,muchong.com,11,32.05374780501027,0,0.0,0,3,0.36363636363636365
398,trackmedia101.com,17,61.48686830125579,3,0.17647058823529413,1,3,0.29411764705882354
399,81.cn,5,11.60964047443681,2,0.4,1,1,0.4
400,hexun.com,9,28.529325012980813,0,0.0,0,2,0.5555555555555556
401,itools.cn,9,26.529325012980813,0,0.0,0,3,0.5555555555555556
402,guokr.com,9,26.529325012980813,0,0.0,0,3,0.3333333333333333
403,yhd.com,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
404,ancestry.com,12,41.01955000865387,0,0.0,0,1,0.9166666666666666
405,blockchain.info,15,50.603358934127776,0,0.0,0,3,0.3333333333333333
406,ieee.org,8,19.24511249783653,0,0.0,0,2,0.5
407,iobit.com,9,24.529325012980813,0,0.0,0,3,0.4444444444444444
408,reverb.com,10,29.21928094887362,0,0.0,0,2,0.6
409,blogger.com,11,34.05374780501027,0,0.0,0,2,0.6363636363636364
410,ci123.com,9,26.529325012980813,3,0.3333333333333333,1,2,0.3333333333333333
411,codecanyon.net,14,42.548081406643,0,0.0,0,3,0.42857142857142855
412,xiaohongshu.com,15,51.8484714319643,0,0.0,0,3,0.5333333333333333
413,sky.com,7,19.651484454403235,0,0.0,0,2,0.42857142857142855
414,mozilla.org,11,34.05374780501027,0,0.0,0,2,0.6363636363636364
415,asana.com,9,23.774437510817343,0,0.0,0,2,0.6666666666666666
416,invisionapp.com,15,47.848471431964306,0,0.0,0,3,0.5333333333333333
417,readmanga.me,12,34.26466250649041,0,0.0,0,3,0.3333333333333333
418,pochta.ru,9,28.529325012980813,0,0.0,0,2,0.4444444444444444
419,tradedoubler.com,16,56.0,0,0.0,0,2,0.75
420,spotify.com,11,36.05374780501027,0,0.0,0,4,0.36363636363636365
421,setn.com,8,24.0,0,0.0,0,3,0.375
422,freejobalert.com,16,55.24511249783653,0,0.0,0,4,0.3125
423,yy.com,6,13.509775004326936,0,0.0,0,2,0.5
424,todayhumor.co.kr,16,55.24511249783653,0,0.0,0,4,0.3125
425,yahoo.co.jp,11,31.298860302846798,0,0.0,0,3,0.45454545454545453
426,apartmenttherapy.com,20,68.92878689342031,0,0.0,0,3,0.45
427,deviantart.net,14,42.548081406643,0,0.0,0,2,0.7142857142857143
428,ups.com,7,19.651484454403235,0,0.0,0,1,0.8571428571428571
429,mobilemonetize.me,17,52.73198079909231,0,0.0,0,3,0.47058823529411764
430,alibaba.com,11,31.298860302846798,0,0.0,0,2,0.6363636363636364
431,mafengwo.cn,11,36.05374780501027,0,0.0,0,4,0.36363636363636365
432,deviantart.com,14,49.30296890880647,0,0.0,0,2,0.7142857142857143
433,uc.cn,5,9.60964047443681,0,0.0,0,2,0.6
434,express.co.uk,13,42.105716335834195,0,0.0,0,3,0.5384615384615384
435,barstoolsports.com,18,58.30376252379817,0,0.0,0,3,0.4444444444444444
436,iqoption.com,12,36.26466250649041,0,0.0,0,3,0.5
437,forgeofempires.com,18,59.5488750216347,0,0.0,0,4,0.3888888888888889
438,t-online.de,11,34.05374780501027,0,0.0,0,3,0.5454545454545454
439,xunlei.com,10,33.219280948873624,0,0.0,0,3,0.3
440,piz7ohhujogi.com,16,55.24511249783653,1,0.0625,1,5,0.25
441,hollywoodreporter.com,21,71.87413790175368,0,0.0,0,3,0.42857142857142855
442,tabnak.ir,9,26.529325012980813,0,0.0,0,3,0.4444444444444444
443,badoo.com,9,23.774437510817343,0,0.0,0,3,0.3333333333333333
444,onlinesbi.com,13,42.105716335834195,0,0.0,0,3,0.46153846153846156
445,book118.com,11,31.298860302846798,3,0.2727272727272727,1,2,0.36363636363636365
446,thekitchn.com,13,42.105716335834195,0,0.0,0,4,0.38461538461538464
447,okezone.com,11,31.298860302846798,0,0.0,0,3,0.36363636363636365
448,banesconline.com,16,53.24511249783653,0,0.0,0,4,0.375
449,juejin.im,9,24.529325012980813,0,0.0,0,3,0.4444444444444444
450,schwab.com,10,31.21928094887362,0,0.0,0,1,0.9
451,life.tw,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
452,yaplakal.com,12,36.26466250649041,0,0.0,0,3,0.4166666666666667
453,icims.com,9,22.529325012980813,0,0.0,0,3,0.4444444444444444
454,piriform.com,12,35.01955000865387,0,0.0,0,2,0.6666666666666666
455,rapidgator.net,14,47.30296890880647,0,0.0,0,3,0.35714285714285715
456,ndtv.com,8,24.0,0,0.0,0,2,0.5
457,shopclues.com,13,42.105716335834195,0,0.0,0,3,0.38461538461538464
458,funnyjunk.com,13,41.350828833670725,0,0.0,0,3,0.38461538461538464
459,valuecommerce.com,17,53.22220579476538,0,0.0,0,3,0.47058823529411764
460,overstock.com,13,41.350828833670725,0,0.0,0,1,0.9230769230769231
461,tianya.cn,9,24.529325012980813,0,0.0,0,3,0.3333333333333333
462,oppo.com,8,17.24511249783653,0,0.0,0,2,0.5
463,51job.com,9,26.529325012980813,2,0.2222222222222222,1,1,0.6666666666666666
464,chosun.com,10,29.21928094887362,0,0.0,0,2,0.6
465,patreon.com,11,36.05374780501027,0,0.0,0,4,0.2727272727272727
466,oeeee.com,9,18.529325012980813,0,0.0,0,3,0.4444444444444444
467,yomiuri.co.jp,13,42.105716335834195,0,0.0,0,3,0.5384615384615384
468,mobafire.com,12,39.01955000865388,0,0.0,0,4,0.3333333333333333
469,bahn.de,7,19.651484454403235,0,0.0,0,2,0.5714285714285714
470,mercadolibre.com.ve,19,65.95573525326466,0,0.0,0,3,0.631578947368421
471,frdic.com,9,26.529325012980813,0,0.0,0,3,0.3333333333333333
472,rightmove.co.uk,15,54.60335893412777,0,0.0,0,1,0.8666666666666667
473,mail.com,8,22.0,0,0.0,0,1,0.875
474,qunar.com,9,28.529325012980813,0,0.0,0,2,0.5555555555555556
475,weibo.com,9,26.529325012980813,0,0.0,0,3,0.3333333333333333
476,smugmug.com,11,29.298860302846798,0,0.0,0,2,0.6363636363636364
477,coursehero.com,14,42.548081406643,0,0.0,0,3,0.42857142857142855
478,jw.org,6,15.509775004326936,0,0.0,0,2,0.5
479,zongheng.com,12,37.01955000865388,0,0.0,0,3,0.3333333333333333
480,woman.ru,8,24.0,0,0.0,0,2,0.625
481,linkedin.com,12,39.01955000865388,0,0.0,0,2,0.6666666666666666
482,slickdeals.net,14,47.30296890880647,0,0.0,0,2,0.7142857142857143
483,renren.com,10,27.21928094887362,0,0.0,0,3,0.4
484,abril.com.br,12,37.01955000865387,0,0.0,0,3,0.4166666666666667
485,104.com.tw,10,31.21928094887362,3,0.3,1,2,0.3
486,alc.co.jp,9,24.529325012980813,0,0.0,0,3,0.3333333333333333
487,hjenglish.com,13,46.10571633583419,0,0.0,0,3,0.5384615384615384
488,miwifi.com,10,26.46439344671015,0,0.0,0,3,0.4
489,time-weekly.com,15,51.8484714319643,0,0.0,0,3,0.4
490,leetcode.com,12,34.26466250649041,0,0.0,0,3,0.3333333333333333
491,sankei.com,10,33.219280948873624,0,0.0,0,2,0.6
492,metropcs.mobi,13,44.105716335834195,0,0.0,0,2,0.6153846153846154
493,4dsply.com,10,33.219280948873624,1,0.1,1,3,0.3
494,wired.com,9,28.529325012980813,0,0.0,0,2,0.5555555555555556
495,nowcoder.com,12,36.26466250649041,0,0.0,0,3,0.4166666666666667
496,bankmellat.ir,13,44.105716335834195,0,0.0,0,3,0.38461538461538464
497,mangastream.com,15,49.093583929800836,0,0.0,0,3,0.4
498,google.com.sa,13,39.350828833670725,0,0.0,0,2,0.6923076923076923
499,appledaily.com.tw,17,61.48686830125579,0,0.0,0,4,0.29411764705882354
500,spotscenered.info,17,58.73198079909232,0,0.0,0,4,0.29411764705882354
501,iciba.com,9,24.529325012980813,0,0.0,0,3,0.4444444444444444
502,pipeschannels.com,17,59.48686830125579,0,0.0,0,3,0.47058823529411764
503,fitbit.com,10,29.21928094887362,0,0.0,0,3,0.3
504,hujiang.com,11,38.05374780501027,0,0.0,0,3,0.45454545454545453
505,amazon.fr,9,26.529325012980813,0,0.0,0,2,0.6666666666666666
506,tilestwra.com,13,46.10571633583419,0,0.0,0,3,0.38461538461538464
507,upornia.com,11,36.05374780501027,0,0.0,0,4,0.2727272727272727
508,ubuntu.com,10,28.46439344671015,0,0.0,0,2,0.6
509,orange.fr,9,26.529325012980813,0,0.0,0,1,0.8888888888888888
510,tumblr.com,10,31.21928094887362,0,0.0,0,3,0.3
511,brightside.me,13,44.10571633583419,0,0.0,0,3,0.46153846153846156
