,domain,dt_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
169,githubusercontent.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,25
170,ibaotu.com,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
171,uniqlo.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
172,shutterstock.com,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,7,0,0,0,10,0,0
173,playstation.com,20190410,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
174,buzzfeed.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,valuecommerce.com,20190410,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,2
176,codepen.io,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,zara.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
178,usatoday.com,20190410,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
179,investing.com,20190410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,plex.tv,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
181,vporn.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,ask.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,tradedoubler.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
184,mlb.com,20190410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,kooora.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,0
186,digitalocean.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
187,friv.com,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,gyazo.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,instagram.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,amazon.de,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,patreon.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
192,monster.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0
193,duckduckgo.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,savefrom.net,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
195,yifysubtitles.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
196,tumblr.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197,tutorialspoint.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,doublepimp.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,tutorialspoint.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
200,secureserver.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
201,gsmarena.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
202,chess.com,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
203,163.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0
204,youdao.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0
205,china.org.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0
206,bab.la,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
207,amazon.de,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,americanexpress.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,5
209,java.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0
210,webofknowledge.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
211,so.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
212,people.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0
213,weibo.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0
214,39.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
215,ctrip.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
216,livejasmin.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,codepen.io,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,hp.com,20190410,0,0,0,0,0,0,0,0,0,0,157,189,143,163,97,276,335,362,410,280,407,195,269,240
219,dict.cn,20190410,0,0,0,0,0,0,0,0,0,0,16,26,29,19,16,95,147,30,21,16,18,12,16,26
220,mydrivers.com,20190410,0,0,0,0,0,0,0,0,0,0,30,35,18,3,59,11,7,17,61,4,48,39,45,2
221,berkeley.edu,20190410,0,0,0,0,0,0,0,0,0,0,20,11,6,19,20,11,21,1,17,7,24,8,15,10
222,linkedin.com,20190410,0,0,0,0,0,0,0,0,0,0,13,9,8,6,3,8,13,8,6,4,3,4,2,0
223,bootcss.com,20190410,0,0,0,0,0,0,0,0,0,0,23,17,14,45,41,28,24,36,27,43,14,25,23,24
224,52pk.com,20190410,0,0,0,0,0,0,0,0,0,0,92,33,69,102,5,25,122,28,38,100,30,46,60,86
225,vmall.com,20190410,0,0,0,0,0,0,0,0,0,0,36,37,30,34,60,42,90,38,60,20,30,96,67,127
226,lianjia.com,20190410,0,0,0,0,0,0,0,0,0,0,14,1,32,24,20,32,7,23,5,2,16,4,1,25
227,guokr.com,20190410,0,0,0,0,0,0,0,0,0,0,5,8,4,3,6,5,4,2,2,3,5,27,3,7
228,shanbay.com,20190410,0,0,0,0,0,0,0,0,0,0,71,2,4,8,1,2,2,0,2,8,1,1,1,0
229,eol.cn,20190410,0,0,0,0,0,0,0,0,0,0,64,64,44,1,41,27,14,12,0,39,8,35,38,5
230,ieee.org,20190410,0,0,0,0,0,0,0,0,0,0,28,38,4,16,17,30,9,21,7,11,14,3,11,3
231,39.net,20190410,0,0,0,0,0,0,0,0,0,0,79,151,57,46,107,133,130,157,145,91,96,134,43,78
232,book118.com,20190410,0,0,0,0,0,0,0,0,0,0,43,43,46,36,2,14,16,73,38,4,102,12,14,7
233,oeeee.com,20190410,0,0,0,0,0,0,0,0,0,0,6,8,1,6,19,4,3,10,9,3,2,2,5,4
234,soso.com,20190410,0,0,0,0,0,0,0,0,0,0,26,33,41,27,42,40,57,40,41,41,44,44,40,39
235,itools.cn,20190410,0,0,0,0,0,0,0,0,0,0,31,6,19,2,15,7,13,6,10,48,11,27,5,5
236,jb51.net,20190410,0,0,0,0,0,0,0,0,0,0,5,10,12,2,34,74,23,8,9,4,10,4,5,7
237,mama.cn,20190410,0,0,0,0,0,0,0,0,0,0,3,7,25,23,81,38,60,0,31,0,68,8,1,36
238,anjuke.com,20190410,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,0,4,3,30,1,6,1,3,1
239,rapidgator.net,20190410,0,0,0,0,0,0,0,0,0,0,107,138,140,64,17,0,1,62,0,7,58,10,45,447
240,imagebam.com,20190410,0,0,0,0,0,0,0,0,0,0,6,4,0,13,4,3,14,19,0,6,7,5,7,9
241,81.cn,20190410,0,0,0,0,0,0,0,0,0,0,116,139,40,42,9,147,15,16,49,18,124,23,31,2
242,chsi.com.cn,20190410,0,0,0,0,0,0,0,0,0,0,6,4,5,3,1,3,5,1,0,1,2,8,1,2
243,iobit.com,20190410,0,0,0,0,0,0,0,0,0,0,3,0,16,8,7,15,2,0,0,2,6,1,5,2
244,github.com,20190410,0,0,0,0,0,0,0,0,0,0,17,3,1,2,0,4,1,1,2,137,2,4,1,1
245,51sole.com,20190410,0,0,0,0,0,0,0,0,0,0,12,0,17,1,1,27,50,0,7,0,6,24,28,9
246,58pic.com,20190410,0,0,0,0,0,0,0,0,0,0,20,28,5,3,7,0,8,3,1,23,4,0,15,2
247,piriform.com,20190410,0,0,0,0,0,0,0,0,0,0,717,743,100,1,1,0,1,2,3,0,1,1,1,0
248,redocn.com,20190410,0,0,0,0,0,0,0,0,0,0,17,1,3,8,160,9,2,13,18,3,17,92,30,25
249,mit.edu,20190410,0,0,0,0,0,0,0,0,0,0,53,73,292,10,2,20,6,179,5,29,69,7,1,15
250,mozilla.org,20190410,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,0,1,2,0,2,0,3,1,1
251,office.com,20190410,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,8,4,1,0,1,0,1,9,3
252,iop.org,20190410,0,0,0,0,0,0,0,0,0,0,17,3,2,16,2,20,6,8,1,1,143,3,5,0
253,xbox.com,20190410,0,0,0,0,0,0,0,0,0,0,4,0,68,15,77,141,302,1101,1,59,1273,442,66,312
254,jikexueyuan.com,20190410,0,0,0,0,0,0,0,0,0,0,20,29,36,0,0,26,0,0,8,15,7,0,9,22
255,visualstudio.com,20190410,0,0,0,0,0,0,0,0,0,0,2,16,4,0,4,5,1,0,1,1,2,1,1,4
256,processon.com,20190410,0,0,0,0,0,0,0,0,0,0,5,3,0,4,2,2,1,2,4,4,2,7,1,1
257,readthedocs.io,20190410,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,12,5,1,1,0,0,4,1,1
258,paypal.com,20190410,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,3,0,1,0,1,2,0,1
259,yahoo.co.jp,20190410,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,3,0,0,0,5,0,0,0,3
260,target.com,20190410,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,4,1,2,1,1,3,1,2,0
261,hjenglish.com,20190410,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,7,7,1,4,2,6,1,2,11
262,netflix.com,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
263,soundcloud.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,1,11,4,2,18,6
264,youboy.com,20190410,0,0,0,0,0,0,0,0,0,0,1,0,14,19,0,19,8,0,0,1,149,1,0,2
265,wikimedia.org,20190410,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1,0,0,0,7,6,1,6,0
266,oppo.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,3,2,5,0,1,3,8
267,coursera.org,20190410,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,1,1,0,0,0,0
268,chosun.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
269,yhd.com,20190410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,1,0,2,0,1,1,0
270,microsoftstore.com.cn,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0
271,zcool.com.cn,20190410,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,3,0,1,1,0,0,0
272,force.com,20190410,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,15,0,0,4,13,0
273,last.fm,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,agoda.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,5,0,0,0
275,shutterstock.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
276,doublepimp.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
277,bongacams.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,dailymail.co.uk,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
279,dawn.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
280,last.fm,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
281,kalerkantho.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0
282,manyvids.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,ikea.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,github.com,20190411,0,0,0,0,0,0,0,0,0,0,2,3,33,375,4,0,5,3,1,0,9,1,3,2
285,deviantart.net,20190411,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
286,foursquare.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287,imagebam.com,20190411,0,0,0,0,0,0,0,0,0,0,1,1,61,6,0,26,68,73,12,13,0,4,0,16
288,linkedin.com,20190411,0,0,0,0,0,0,0,0,0,0,5,4,3,7,3,8,1,3,0,0,2,4,0,1
289,playstation.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
290,clixsense.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0
291,mlb.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,0,0,0,0,0,0
292,ci123.com,20190411,0,0,0,0,0,0,0,0,0,0,147,259,86,110,157,33,44,111,26,0,0,3,3,1
293,jumei.com,20190411,0,0,0,0,0,0,0,0,0,0,110,57,32,11,89,188,138,70,186,295,165,111,22,52
294,nowcoder.com,20190411,0,0,0,0,0,0,0,0,0,0,70,17,3,22,48,65,31,30,34,41,71,43,51,12
295,zhaopin.com,20190411,0,0,0,0,0,0,0,0,0,0,148,26,45,63,150,364,179,143,18,147,82,134,157,665
296,51job.com,20190411,0,0,0,0,0,0,0,0,0,0,193,196,1382,376,298,264,178,324,95,210,70,46,125,109
297,51cto.com,20190411,0,0,0,0,0,0,0,0,0,0,29,36,13,18,30,60,47,24,10,102,57,42,48,6
298,cqvip.com,20190411,0,0,0,0,0,0,0,0,0,0,196,185,42,169,174,244,412,187,75,62,281,188,133,170
299,bt.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
300,sciencenet.cn,20190411,0,0,0,0,0,0,0,0,0,0,220,275,123,177,248,304,249,522,225,202,178,220,175,119
301,youboy.com,20190411,0,0,0,0,0,0,0,0,0,0,63,193,18,4,152,43,58,57,174,273,42,5,20,0
302,mit.edu,20190411,0,0,0,0,0,0,0,0,0,0,65,48,3,37,36,41,118,58,15,3,55,33,55,3
303,39.net,20190411,0,0,0,0,0,0,0,0,0,0,93,193,57,151,147,107,141,97,25,83,136,109,141,60
304,imooc.com,20190411,0,0,0,0,0,0,0,0,0,0,54,71,46,67,39,49,85,177,65,307,390,68,18,15
305,dict.cn,20190411,0,0,0,0,0,0,0,0,0,0,27,13,17,19,91,59,41,60,22,23,47,26,26,9
306,52pk.com,20190411,0,0,0,0,0,0,0,0,0,0,100,11,103,6,7,61,25,103,12,69,26,146,214,27
307,guancha.cn,20190411,0,0,0,0,0,0,0,0,0,0,50,24,37,18,46,21,24,15,20,13,20,30,32,35
308,hujiang.com,20190411,0,0,0,0,0,0,0,0,0,0,55,11,15,9,12,27,20,23,57,78,77,61,61,53
309,jb51.net,20190411,0,0,0,0,0,0,0,0,0,0,9,22,11,6,45,15,18,11,9,2,9,25,7,5
310,mama.cn,20190411,0,0,0,0,0,0,0,0,0,0,0,43,12,10,41,32,63,5,1,7,10,0,18,25
311,oracle.com,20190411,0,0,0,0,0,0,0,0,0,0,39,20,25,24,41,32,53,29,10,55,46,594,21,7
312,lianjia.com,20190411,0,0,0,0,0,0,0,0,0,0,18,37,29,8,23,23,16,20,1,5,1,0,18,6
313,book118.com,20190411,0,0,0,0,0,0,0,0,0,0,15,16,137,1,30,40,12,32,9,13,63,126,197,171
314,soundcloud.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,4,1,0,3,4,13,25,1
315,deviantart.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
316,berkeley.edu,20190411,0,0,0,0,0,0,0,0,0,0,5,26,32,11,12,10,18,10,8,17,7,5,49,30
317,anjuke.com,20190411,0,0,0,0,0,0,0,0,0,0,3,5,1,10,6,6,5,20,1,3,8,22,7,0
318,eol.cn,20190411,0,0,0,0,0,0,0,0,0,0,54,0,10,27,69,5,1,62,10,2,2,8,14,7
319,flightradar24.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,294,121,1,0,1,0,0,0
320,mydrivers.com,20190411,0,0,0,0,0,0,0,0,0,0,43,19,6,27,30,9,75,62,35,25,61,28,17,13
321,uniqlo.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,processon.com,20190411,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,2,4,11,3,2,4,1,5,2
323,paypal.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,2,0,1,1,2
324,wikimedia.org,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,7,2,0,0
325,oeeee.com,20190411,0,0,0,0,0,0,0,0,0,0,24,7,6,0,17,18,4,10,28,9,29,3,1,6
326,redocn.com,20190411,0,0,0,0,0,0,0,0,0,0,298,32,40,6,3,40,110,50,6,5,0,31,47,2
327,cnet.com,20190411,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
328,nationalgeographic.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
329,hjenglish.com,20190411,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,10,2,1,5,18,5,2,8,6
330,force.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0
331,iobit.com,20190411,0,0,0,0,0,0,0,0,0,0,6,1,19,3,2,5,3,1,4,4,1,10,6,2
332,ask.com,20190411,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
333,guokr.com,20190411,0,0,0,0,0,0,0,0,0,0,9,4,2,2,9,2,4,5,5,6,4,52,9,9
334,58pic.com,20190411,0,0,0,0,0,0,0,0,0,0,14,1,308,0,264,118,2,5,6,5,7,4,2,19
335,iop.org,20190411,0,0,0,0,0,0,0,0,0,0,7,1,0,2,8,13,5,11,4,3,22,8,6,7
336,washingtonpost.com,20190411,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0
337,81.cn,20190411,0,0,0,0,0,0,0,0,0,0,18,194,24,31,11,21,26,17,8,10,0,12,37,83
338,chosun.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
339,readthedocs.io,20190411,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,1,2,2,1,0,0
340,patreon.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
341,office.com,20190411,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1
342,w3cschool.cn,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,spotscenered.info,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
344,xiaomi.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0
345,jikexueyuan.com,20190411,0,0,0,0,0,0,0,0,0,0,34,0,1,11,4,4,16,12,2,0,18,0,17,18
346,kuwo.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0
347,microsoft.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7648,0,0,0,0,0,0,0,0,0
348,gmw.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
349,apple.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0
350,xunlei.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0
351,wanfangdata.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
352,vivo.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0
353,jjwxc.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
354,teamviewer.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0
355,chinadaily.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0
356,cnki.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0
357,iciba.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
358,miui.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0
359,huya.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0
360,xbox.com,20190411,0,0,0,0,0,0,0,0,0,0,0,9,24,1,27,144,2,0,34,0,10,56,22,4
361,chsi.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,5,3,1,3,5,3,1,2,0
362,fastpic.ru,20190411,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,26,0,0,2,6,0,0,42,10
363,target.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
364,clipconverter.cc,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
365,visualstudio.com,20190411,0,0,0,0,0,0,0,0,0,0,1,10,2,1,0,7,0,1,7,6,3,2,0,5
366,coursera.org,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
367,yahoo.co.jp,20190411,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,4,0,2,0,2,0,3,1
368,tradedoubler.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,agoda.com,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,1,2
370,rapidgator.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,127,102,20,2,74,1,59,5,49
371,netflix.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0
